id,товар,назва товару,марка,дата,час,шт,грам,літрів,вартість,сума,заповнив,is_interesting,why
89744899,мʼясо та м'ясні продукти,мʼясні продукти,,26.02.2020,,1,,,14.70,,Вероніка,,
89751524,майно АТБ,візок закупівельний,Marsanz,04.10.2019,,1,,,1907.40,,Вероніка,,
92580304,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,15.05.2020,,1,325,,81.64,,Карина,,
89751719,мʼясо та м'ясні продукти,рулет курячий,Бащинський,28.01.2020,,2,,,182.22,354.11,Вероніка,,
89751719,мʼясо та м'ясні продукти,рулет курячий,Бащинський,29.01.2020,,1,,,182.22,,Вероніка,,
89751719,мʼясо та м'ясні продукти,курка,Наша Ряба,29.01.2020,,1,,,83.80,,Вероніка,,
89751719,мʼясо та м'ясні продукти,курка,Ситний Ряд,30.01.2020,,1,2050,,282.68,,Вероніка,,
89752913,алкоголь,горілка,Первачок особливий,03.04.2020,,1,,0.2,25.04,,Вероніка,,
89752913,мʼясо та м'ясні продукти,грудинка,Своя Лінія,03.04.2020,,1,423,,78.23,,Вероніка,,
89752913,мʼясо та м'ясні продукти,філе куряче,Ситний Ряд,03.04.2020,,1,500,,75.40,,Вероніка,,
89752913,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,03.04.2020,,1,,,39.60,,Вероніка,,
89752913,риба,горбуша,Рибниця,03.04.2020,,1,322,,68.64,,Вероніка,,
89752913,ковбаса та ковбасні вироби,ковбаса,Добров,03.04.2020,,1,,,68.64,,Вероніка,,
92580304,алкоголь,коньяк,Bolgrad,15.05.2020,,1,,0.5,146.17,,Карина,,
92580304,алкоголь,коньяк,Bolgrad,15.05.2020,,1,,0.5,107.00,,Карина,,
92580304,хлібобулочні вироби,круасан,Розумний вибір,15.05.2020,,1,,,20.92,,Карина,,
92580304,горіхи,фісташки,,15.05.2020,,1,200,,123.25,,Карина,,
92580304,мʼясо та м'ясні продукти,курятина,Ситний ряд,15.05.2020,,1,378,,38.92,,Карина,,
89753922,NA,,,,,,,,,,Вероніка,,
92583342,ікра,ікра червона,Класичний Посол,07.03.2020,,2,80,,116.70,,Карина,,
92583342,ковбаса та ковбасні вироби,ковбаса,Добров,07.03.2020,,1,80,,33.30,,Карина,,
92583342,риба солона,сьомга,Norven,07.03.2020,,1,210,,200.20,,Карина,,
92583342,солодощі,цукерки,Своя лінія,07.03.2020,,1,200,,74.80,,Карина,,
92583342,молочна продукція,молоко,Ферма,07.03.2020,,1,900,,24.20,,Карина,,
89754638,алкоголь,віскі,Hankey Bannister,21.01.2020,,1,,0.7,377.00,,Вероніка,,
89754638,алкоголь,лікер,Baileys,04.02.2020,,1,,0.5,423.00,,Вероніка,,
89754638,алкоголь,віскі,Jack Daniels,05.02.2020,,1,,0.5,417.70,,Вероніка,,
89754638,алкоголь,віскі,Jameson,21.03.2020,,1,,0.5,375.30,,Вероніка,,
89754748,риба,сьомга слабосолена,,06.05.2020,,1,180,,,,Вероніка,,
89754748,риба,форель слабосолена,,06.05.2020,,1,180,,,,Вероніка,,
92583342,молочна продукція,молоко,Простоквашино,07.03.2020,,1,900,,21.70,,Карина,,
92583342,молочна продукція,молоко,Розумний вибір,07.03.2020,,1,,,28.60,,Карина,,
92606987,NA,,,,,,,,,,Карина,,
92613866,кава,кава розчинна,Jacobs Monarch,07.02.2020,,1,400,,303.10,,Карина,,
92634638,алкоголь,ром,Bacardi,18.11.2019,,1,,0.5,226.50,,Карина,,
89756078,,оливки,De Luxe,16.02.2020,,2,,,18.17,36.34,Вероніка,,
89756078,алкоголь,ром,Bacardi,16.02.2020,,1,,,237.58,,Вероніка,,
89756078,алкоголь,сидр,Somersby,16.02.2020,,1,,,20.25,,Вероніка,,
89756798,кава,кава розчинна,Jacobs Monarch,02.05.2020,,1,60,,55.10,,Вероніка,,
89756798,ковбаса та ковбасні вироби,ковбаса,Добров,02.05.2020,,1,,,209.39 ,,Вероніка,,
89757656,алкоголь,лікер,Jagermeirter,19.04.2020,,2,,0.5,283.40,566.80,Вероніка,,
89762684,солодощі,шоколад,Milka,12.05.2020,,6,,,64.80,388.80,Вероніка,,
89762684,солодощі,шоколад,Milka,12.05.2020,,6,,,62.88,377.28,Вероніка,,
92647155,алкоголь,віскі,Ballantines Finest,01.09.2020,22:25,1,,0.5,314.92,,Карина,,
92647155,алкоголь,віскі,Ballantines Finest,01.09.2020,23:50,1,,0.5,314.92,,Карина,,
92634749,алкоголь,коньяк,Шабо,15.06.2020,,1,,0.5,139.69,,Карина,,
92646853,ікра,ікра червона,Norven,12.04.2020,,1,120,,201.88,,Карина,,
92646853,молочна продукція,молоко,Простоквашино,12.04.2020,,1,900,,22.44,,Карина,,
92646853,солодощі,шоколад,Milka,12.04.2020,,1,300,,72.88,,Карина,,
92646853,ікра,ікра червона,Norven,15.04.2020,,1,120,,201.88,,Карина,,
92646853,солодощі,шоколад,Milka,15.04.2020,,2,300,,72.88,,Карина,,
92646853,ікра,ікра червона,Norven,21.04.2020,,3,120,,201.88,605.64,Карина,,
92646853,солодощі,шоколад,Milka,02.07.2020,,3,300,,85.53,265.59,Карина,,
92646853,солодощі,шоколад,Milka,05.07.2020,,3,300,,85.53,265.59,Карина,,
92646853,солодощі,шоколад,Milka,07.07.2020,,3,300,,85.53,265.59,Карина,,
92646853,солодощі,шоколад,Milka,07.07.2020,,3,300,,85.53,265.59,Карина,,
92646853,солодощі,шоколад,Milka,14.07.2020,,3,300,,85.53,265.59,Карина,,
92661803,солодощі,шоколад,Milka,29.04.2020,,4,300,,,259.20,Карина,,
92661803,солодощі,шоколад,Milka,01.05.2020,,4,300,,,259.20,Карина,,
92661803,алкоголь,коньяк,Remy Martin VS,08.06.2020,,1,,0.5,542.24,,Карина,,
92662011,алкоголь,лікер,Baileys,03.04.2020,,1,,0.5,432.30,,Карина,yes,батько малолітньої
92662089,молочна продукція,масло вершкове,Ферма,14.07.2020,,3,400,,84.60,253.80,Карина,,
92663208,NA,,,,,,,,,,Карина,,
92663532,алкоголь,віскі,Jack Daniels,28.06.2020,,1,,0.5,356.00,,Карина,,
92663532,алкоголь,віскі,Jameson,28.06.2020,,1,,0.5,380.5,,Карина,,
92663532,алкоголь,коньяк,Bolgrad,28.06.2020,,1,,0.5,134.75,,Карина,,
92666564,соломка,соломка солона,Розумний вибір,18.07.2020,,2,80,,5.45,,Карина,,
92666564,алкоголь,пиво,Leffe,18.07.2020,,2,,0.33,42.83,,Карина,,
92666564,солодощі,крекери,Тuс,18.07.2020,,1,100,,14.25,,Карина,,
92666564,сир,сир плавлений,Комо,18.07.2020,,1,150,,33.17,,Карина,,
92666564,солодощі,бісквіт,Ведмедик Барні ,18.07.2020,,3,30,,7.73,,Карина,,
92666564,алкоголь,коньяк,Шабо,18.07.2020,,1,,0.25,78.63,,Карина,,
92666564,алкоголь,пиво,Cool Lager,18.07.2020,,1,,0.5,16.43,,Карина,,
92666564,ковбаса та ковбасні вироби,сосиски,,18.07.2020,,2,119,,10.83,,Карина,,
92666564,чай,чай чорний,Earl Grey,18.07.2020,,1,,,29.40,,Карина,,
92666564,алкоголь,пиво,Своя лінія,18.07.2020,,1,,0.5,13.97,,Карина,,
92666564,солодощі,батончик,Mars,18.07.2020,,1,112.5,,21.20,,Карина,,
92666564,консерви,оливки,Своя лінія,18.07.2020,,1,190,,14.89,,Карина,,
92666564,,піцца,,18.07.2020,,1,200,,17.43,,Карина,,
92669568,алкоголь,пиво,Stella Artois,23.07.2020,,20,,0.5,22.67,453.40,Карина,yes,викрав ящик
92679371,алкоголь,віскі,Jameson,29.09.2020,,1,,0.5,357.50,,Карина,,
92681181,косметика,касети для гоління,Gillette ,10.10.2020,,1,,,286.50,,Карина,,
92689127,алкоголь,ром,Captain Morgan,19.07.2019,,1,,0.5,267.90,,Карина,,
92695742,NA,,,,,,,,,,Карина,,
92698069,солодощі,шоколад,Milka,01.06.2020,,4,300,,69.00,276.00,Карина,,
92711300,кава,кава розчинна,Jacobs Monarch,17.11.2018,,2,400,,258.33,516.66,Карина,,
92711850,кава,кава розчинна,Jacobs Monarch,02.10.2020,,2,425,,252.42,504.84,Карина,yes,мати малолітніх 
92715301,NA,,,,,,,,,,Карина,,
92715878,NA,,,,,,,,,,Карина,,
92716039,NA,,,,,,,,,,Карина,,
92716110,косметика,касети для гоління,Gillette ,10.07.2020,08:10,2,,,269.98,539.96,Карина,,
92716110,косметика,касети для гоління,Gillette ,10.07.2020,11:50,2,,,269.98,539.96,Карина,,
92717888,морепродукти,креветки,Veladis,25.09.2020,,2,700,,175.25,,Карина,,
92717888,морепродукти,креветки,Albatros,25.09.2020,,1,1000,,236.50,,Карина,,
92744126,NA,,,,,,,,,,Карина,,
92761734,спеції,лавровий лист,,27.06.2020,,1,20,,4.70,,Карина,,
92761734,горіхи,асорті,Своя лінія,27.06.2020,,2,125,,31.80,63.60,Карина,,
92761734,кава,кава мелена,Чорна карта,27.06.2020,,1,230,,42.90,,Карина,,
92761734,молочна продукція,масло вершкове,АТБ Спецзамовлення,27.06.2020,,2,300,,47.20,94.40,Карина,,
92761734,консерви рибні,шпроти,De Luxe Foods Goods Selected,27.06.2020,,2,190,,28.50,57.00,Карина,,
92761734,консерви рибні,скумбрія,Rugen Fish,27.06.2020,,2,200,,38.90,77.80,Карина,,
92761734,горіхи,фісташки,,27.06.2020,,2,200,,125.40,250.80,Карина,,
92761734,сир,сир напівтвердий,Serenada Radamer,27.06.2020,,1,200,,42.20,,Карина,,
92761734,сир,сир твердий,Тульчинка Російський,27.06.2020,,1,210,,19.70,,Карина,,
92761734,горіхи,фісташки,,01.07.2020,,2,200,,125.40,250.80,Карина,,
92761734,овочі,огірки,Україна,01.07.2020,,1,2500,,18.10,45.25,Карина,,
92761734,горіхи,асорті,Своя лінія,01.07.2020,,3,125,,31.80,,Карина,,
92761734,консерви рибні,шпроти,De Luxe Foods Goods Selected,01.07.2020,,3,190,,28.50,85.50,Карина,,
92761734,сир,сир твердий,Тульчинка Російський,01.07.2020,,1,210,,19.70,,Карина,,
92761734,сир,сир плавлений,Наш сирок,01.07.2020,,1,160,,10.90,,Карина,,
92761734,сир,сир напівтвердий,Serenada Radamer,01.07.2020,,1,200,,45.20,,Карина,,
92761734,молочна продукція,масло вершкове,АТБ Спецзамовлення,01.07.2020,,1,300,,47.20,,Карина,,
92761734,консерви рибні,тріска консервована,De Luxe Foods Goods Selected,01.07.2020,,2,121,,38.10,76.20,Карина,,
92761734,овочі,огірки,Україна,08.07.2020,,,2500,,18.10,45.25,Карина,,
92761734,фрукти,лимон,,08.07.2020,,,2200,,27.90,68.80,Карина,,
92761734,горіхи,асорті,Розумний вибір,08.07.2020,,3,150,,11.20,33.60,Карина,,
92761734,ковбаса та ковбасні вироби,ковбаса,АТБ Спецзамовлення,08.07.2020,,1,654,,209.00,,Карина,,
92761734,ковбаса та ковбасні вироби,ковбаса,Добров,08.07.2020,,1,320,,72.90,,Карина,,
92761734,консерви рибні,шпроти,De Luxe Foods Goods Selected,08.07.2020,,3,190,,28.50,85.50,Карина,,
92761734,сир,сир плавлений,Наш сирок,08.07.2020,,1,160,,10.90,,Карина,,
92761734,овочі,огірки,Україна,12.07.2020,,,2734,,18.10,50.10,Карина,,
92761734,горіхи,асорті,Розумний вибір,12.07.2020,,2,150,,11.20,22.40,Карина,,
92761734,молочна продукція,масло вершкове,АТБ Спецзамовлення,12.07.2020,,2,300,,47.20,94.40,Карина,,
92761734,ковбаса та ковбасні вироби,ковбаса,Добров,12.07.2020,,1,280,,83.40,,Карина,,
92761734,мʼясо та м'ясні продукти,філе куряче,Ситний ряд,12.07.2020,,1,596,,93.50,,Карина,,
92761734,консерви рибні,сардина консервована,Боцман,12.07.2020,,2,240,,26.80,53.60,Карина,,
92761734,сир,сир напівтвердий,Serenada Radamer,12.07.2020,,1,200,,45.20,,Карина,,
92761734,косметика,бритва,Gillette,12.07.2020,,1,,,156.10,,Карина,,
92761734,овочі,огірки,Україна,15.07.2020,,,2700,,50.10,,Карина,,
92761734,горіхи,асорті,Своя лінія,15.07.2020,,6,125,,31.80,190.80,Карина,,
92761734,молочна продукція,масло вершкове,АТБ Спецзамовлення,15.07.2020,,1,300,,47.20,,Карина,,
92761734,ковбаса та ковбасні вироби,ковбаса,,15.07.2020,,,1698,,255.42,,Карина,,
92761734,косметика,бальзам,Nivea,15.07.2020,,1,,0.1,82.50,,Карина,,
92761734,косметика,крем,Домашній доктор,15.07.2020,,1,,0.25,26.30,,Карина,,
